olasz;angol;Non sono stato attento al mio portafoglio.;I haven't been paying attention to my wallet.
angol;olasz;I have not paid attention to my wallet.;Non ho prestato attenzione al mio portafoglio.
angol;olasz;How do you show respect?;Come mostri rispetto?
olasz;angol;Avevamo stabilito le ore.;We had set the hours.
angol;olasz;The lawyer is here already.;L'avvocato ? gi? qui.
angol;olasz;The woman swims among the turtles.;La donna nuota tra le tartarughe.
angol;olasz;There are too many shopping malls.;Ci sono troppi centri commerciali.
angol;olasz;My grandfather is of advanced age.;Mio nonno ? in et? avanzata.
angol;olasz;He is one of my best friends;? uno dei miei migliori amici
angol;olasz;We want an alert person.;Vogliamo una persona sveglia.
angol;olasz;The house is on a provincial road.;La casa si trova su una strada provinciale.
angol;olasz;We take a country road although we do not know where it goes.;Prendiamo una strada di campagna anche se non sappiamo dove va.
angol;olasz;What does he think of global warming?;Cosa pensa del riscaldamento globale?
magyar;angol;Szabadfoglalkozásu pszichologus vagyok - most önkéntesként segítek a járvány áldozatainak.;I am a freelance psychologist - I am now volunteering to help the victims of the epidemic.
orosz;angol;???? ??????? ?? ???????? ????? ????.;This girl does not like the gray horse.
angol;orosz;It took me a long time to explain to my parents where I live.;??? ????????????? ????? ???????, ????? ????????? ?????????, ??? ? ????.
angol;orosz;The boy has already been walking down the road for a very long time.;??????? ??? ????? ????? ??? ?? ??????.
angol;magyar;we are strolling;sétálunk
orosz;angol;??????? ????? ??? ?????;How much does this wine cost?
orosz;angol;??? ?????;no connection
orosz;angol;????????!;The charm!
orosz;angol;??? ???? ??? ?? ??????.;My father is not old yet.
angol;olasz;we met each other outside;ci siamo incontrati fuori
angol;olasz;They did not pay me this year;Non mi hanno pagato quest'anno
angol;olasz;I met two doctors;Ho incontrato due dottori
angol;olasz;she has already decided;lei ha gi? deciso
angol;olasz;I did not play the flute this week;Non ho suonato il flauto questa settimana
angol;olasz;It didn't rain much today.;Oggi non ha piovuto molto.
angol;olasz;he did not recognize me;non mi ha riconosciuto
angol;olasz;they really won;hanno davvero vinto
angol;olasz;every child received a gift;ogni bambino ha ricevuto un regalo
angol;olasz;I did not receive it;Non l'ho ricevuto
angol;olasz;we have finished;abbiamo finito
angol;olasz;why didn't you eat;perché non hai mangiato?
angol;olasz;He thought about his parents.;Pensava ai suoi genitori.
angol;olasz;I never had a clock;Non ho mai avuto un orologio
olasz;angol;Non l'ho fatto io, l'ha fatto lui.;I didn't do it, he did it.
olasz;angol;Mia nonna ha appena bevuto un pochino di zuppa.;My grandmother just drank some soup.
angol;olasz;I have tried today.;Ci ho provato oggi.
angol;olasz;they produced more beer this year;hanno prodotto pi? birra quest'anno
angol;olasz;We have demonstrated that the answer is no.;Abbiamo dimostrato che la risposta ? no.
angol;orosz;One does not need to throw the ball in soccer.;?? ????? ??????? ??? ? ??????.
angol;orosz;A girl throws a ball to me.;??????? ??????? ??? ???.
olasz;angol;Quanti ne hai lasciati?;How many have you left?
olasz;angol;Non ci hanno voluti.;They didn't take us.
angol;olasz;so let's explore!;Allora esploriamo!
angol;orosz;Yesterday it was still March.;????? ??? ??? ????.
angol;orosz;hotel;?????????
angol;orosz;Let him make dinner.;????? ?? ?????????? ????.
orosz;angol;?????? ???? ??????? ?? ?????;Why is this man not sleeping?
orosz;angol;?? ???? ????? ?????;we go near the door
angol;orosz;our horse drinks water;???? ?????? ???? ????
angol;olasz;fatigue;fatica
angol;orosz;No, she is not thirsty.;???, ??? ?? ????? ????.
angol;orosz;no, she does not want to drink;???, ??? ?? ????? ????
orosz;angol;? ???? ??? ?????? ???.;Mom doesn’t have it now.
angol;magyar;do you happen to know;nem tudod véletlenül
angol;orosz;Anna eats sushi and so does Dima;???? ??? ???? ? ???? ????
angol;orosz;Yes, both my teacher and my mom are there.;??, ??? ? ??? ???????, ? ??? ????.
orosz;angol;? ?? ?????? ??????;I am at work now
orosz;angol;? ??????? ??? ????.;The child has no mom.
angol;orosz;Are there snakes in the city?;???? ?? ? ?????? ?????
angol;orosz;is the cats your?;???? ??????
orosz;angol;? ???? ??????, ? ?? ???? ?????;I have a dog, I do not want a cat
orosz;angol;???? ??????? ????? ??? ????.;This man sees his dad.
angol;orosz;mom has no dog;? ???? ??? ??????
orosz;angol;????? ??? ?????????.;There is no pencil.
orosz;angol;????;night
orosz;angol;??? ???;It's a lion
orosz;angol;? ???? ??? ?? ?????, ?? ??????.;I have neither a cat nor a dog.
orosz;angol;??? ????? ????.;My place is at home.
orosz;angol;??? ??????? ?? ?? ?????.;This bed is not in place.
orosz;angol;? ?????? ???? ?????;Are there snakes in the city?
orosz;angol;? ??? ??? ?????.;She has no brother.
orosz;angol;???, ????? ?????.;No, the door is here.
angol;olasz;this person is by the door;questa persona ? vicino alla porta
olasz;angol;usiamo la macchina di mio fratello;let's use my brother's car
olasz;angol;ho bisogno di pezzo il pane per la mia zuppa;I need some bread for my soup
angol;olasz;the girl wants a glass of the orange juice;la ragazza vuole un bicchiere di succo d'arancia
angol;olasz;finally we see a positive thing;finalmente vediamo una cosa positiva
angol;olasz;I have a pair of red shoes;Ho un paio di scarpe rosse
orosz;angol;??? ???????, ? ??? ??????.;Here is Ukraine, and here is Russia.
orosz;angol;???????;plate
orosz;angol;??? ???? ? ?????;Is my mom with him?
angol;orosz;good evening dima;?????? ????? ????
olasz;angol;Lei ? disponibile?;Are you available?
olasz;angol;Lui ? disponibile?;Is he available?
angol;olasz;What about our luggage?;E i nostri bagagli?
olasz;angol;E i nostri bagagli?;And our luggage?
olasz;angol;La casa ? vuota.;The house is empty.
olasz;angol;? il sei marzo.;It's March 6th.
angol;olasz;Is it treatable?;? curabile?
angol;olasz;It stings.;Punge.
olasz;angol;Brucia.;Burn.
olasz;angol;Che ne dice di un giorno nella prossima settimana?;What about one day in the next week?
angol;olasz;How about sometime next week?;Che ne dici della prossima settimana?
angol;olasz;Yeah, right!;Si, come no!
olasz;angol;S?... certo!;Yes sure!
olasz;angol;Fischia!;Whistles!
angol;olasz;Impressive!;Degno di nota!
orosz;angol;? ?? ????, ? ?? ????.;I eat mashed potatoes, not sushi.
angol;olasz;women like colorful umbrellas;alle donne piacciono gli ombrelli colorati
angol;olasz;I eat the cheese with a piece of bread;Mangio il formaggio con un pezzo di pane
olasz;angol;come si chiama l'oggetto giallo;what is the yellow object called?
olasz;angol;i piatti sono nell'armadio;the dishes are in the closet
olasz;angol;le finestre sono aperte;the windows are open
olasz;angol;la stazione é all'ovest dell'albergo;the station is to the west of the hotel
olasz;angol;"il famoso scrittore ? in prigione
lo scrittore famoso é in prigione";"the famous writer is in prison
the famous writer is in prison"
olasz;angol;i bambini sono di fronte al ristorante;children are in front of the restaurant
olasz;angol;viviamo in zone diverse dell'Inghilterra;we live in different parts of England
olasz;angol;alla mattina cammino nel parco;in the morning I walk in the park
olasz;angol;Ho delle propriet? qui;I have properties here
olasz;angol;abbiamo camere per bambini;we have rooms for children
olasz;angol;l'uomo cammina lungo la spiaggia;man walks along the beach
olasz;angol;? il centro del paese;is the center of the country
olasz;angol;a volte cuciniamo insieme;sometimes we cook together
olasz;angol;non abbiamo cibo ma almeno abbiamo acqua;we have no food but at least we have water
olasz;angol;Mi dispiace davvero;I'm really sorry
angol;magyar;"thief
locker
flat
murderer
way out";"tolvaj
öltözõszekrény
lakás
gyilkos
kiút"
olasz;angol;anch'io;me too
olasz;angol;? bianco ma non ? per forza zucchero.;It's white but it's not necessarily sugar.
olasz;angol;Non ? né un dottore né un avvocato.;He is neither a doctor nor a lawyer.
olasz;angol;Se non ? vegetariano, mangia sicuramente carne.;If he is not a vegetarian, he definitely eats meat.
angol;olasz;We are approximately an hour away.;Siamo a circa un'ora di distanza.
olasz;angol;Perché sei sempre in ritardo?;Why are you always late?
olasz;angol;? gi? quasi notte;It's almost night already
olasz;angol;A volte mangiamo del pesce a cena.;Sometimes we eat fish for dinner.
olasz;angol;a volte cucina con lei;sometimes cook with her
olasz;angol;Dopo cena di solito dorme.;After dinner he usually sleeps.
olasz;angol;? lontano da qui;it's far from here
olasz;angol;Chi altro ? con noi?;Who else is with us?
olasz;angol;mi piaci davvero;I really like you
olasz;angol;? gi? qui;is already here
olasz;angol;It costs more than one million.;It costs more than one million.
olasz;angol;abbiamo parecchie domande;we have several questions
angol;olasz;we have quite a few questions;abbiamo alcune domande
olasz;angol;chiare;clear
angol;olasz;It happens to plenty of people.;Succede a molte persone.
angol;olasz;I have no friends besides you.;Non ho amici oltre a te.
olasz;angol;le nuove generazioni sono diverse dalle vecchie?;are the new generations different from the old ones?
olasz;angol;Non voglio nessuna festa per il mio matrimonio.;I don't want any party for my wedding.
olasz;angol;Il vestito che mi piace di pi? ? quello nero.;The dress I like best is the black one.
olasz;angol;Preferisco i panini al formaggio a quelli con la marmellata.;I prefer cheese sandwiches to those with jam.
olasz;angol;Quest'orologio da tasca ha pi? di settant'anni;This pocket watch is over seventy years old
francia;angol;Les légumes et le pain;Vegetables and bread
francia;angol;Il mange les frites.;He eats the fries.
francia;olasz;Les légumes et le pain;Verdure e pane
olasz;francia;Lei mangia della frutta;Elle mange des fruits
francia;angol;nous sommes petites;we are small
olasz;francia;Gli uomini soli bevono.;Les hommes seuls boivent.
olasz;francia;Solo gli uomini bevono.;Seuls les hommes boivent.
francia;angol;Les jeunes enfants mangent le chocolat.;Young children eat chocolate.
francia;olasz;Les éléphants boivent de l'eau.;Gli elefanti bevono acqua.
francia;angol;nous sommes petits;we are small
olasz;angol;ti offro un piatto di frutta;I offer you a fruit plate
olasz;angol;le offre una mela;he offers her an apple
olasz;angol;Chiamami!;Call me!
olasz;angol;i genitori pensano ai loro figli;parents think of their children
olasz;angol;sono aperti la domenica;they are open on Sundays
olasz;angol;Penso a lei giorno e notte;I think of her day and night
olasz;angol;Mi fido dei miei genitori.;I trust my parents.
olasz;angol;lavoriamo di giorno e riposiamo di notte;we work during the day and rest at night
olasz;angol;Tu ti fidi di lui.;You trust him.
olasz;angol;Loro considerano il pomodoro un frutto.;They consider the tomato a fruit.
olasz;angol;Lo considero un animale;I consider it an animal
olasz;angol;sembra che lui stia bene;it seems he is okay
olasz;angol;Lei cerca l'olio.;She looks for oil.
olasz;angol;Lui lavora giorno e notte.;He works day and night.
olasz;angol;Chiedo un piatto di pasta;I ask for a pasta dish
olasz;angol;ti parliamo;we talk to you
olasz;angol;mi danno il riso;they give me rice
olasz;angol;Penso di vedere un ragno;I think I see a spider
olasz;angol;Penso che sia un dottore;I think he's a doctor
angol;olasz;what doesn't it not go;cosa non va
angol;olasz;we cook a traditional dinner;cuciniamo una cena tradizionale
olasz;angol;Mia madre porta i pantaloni perché ? una donna moderna.;My mother wears pants because she is a modern woman.
angol;olasz;The meat is excellent.;La carne ? eccellente
olasz;angol;Il momento finale ? il mio.;The final moment is mine.
angol;olasz;a whole month;un mese intero
francia;angol;La chatte est noire.;The cat is black.
francia;angol;tu es grande;you are tall
francia;angol;Oui, elle est jolie.;Yes, she is pretty.
francia;olasz;Oui, la poule mange un insecte.;S?, il pollo mangia un insetto.
francia;angol;Il a un ours.;He has a bear.
francia;angol;une table pour une personne;a table for one person
francia;angol;Tu prends un thé ?;Do you have tea?
francia;angol;la m?re d'Émile;Emile's mother
francia;angol;Thomas est mon grand-p?re.;Thomas is my grandfather.
francia;angol;Ou est Duo ?;Where is Duo?
olasz;angol;? l'unica spiegazione;It is the only explanation
olasz;angol;Lui d? due esempi principali.;He gives two main examples.
olasz;angol;avete una matita;you have a pencil
olasz;angol;Mi fai alcuni esempi?;Can you give me some examples?
olasz;angol;puoi darmi qualche esempio?;can you give me some examples?
angol;olasz;the evidence is clear;le prove sono chiare
olasz;angol;la prova ? chiara;the proof is clear
olasz;angol;la preghiamo di;please
olasz;angol;la preghiamo di venire con noi;please come with us
olasz;angol;la preghiamo di entrare;please enter
olasz;angol;Ho perso la mia matita;I lost my pencil
olasz;angol;Vedo poca gente oggi.;I see very few people today.
olasz;angol;Vuole il doppio.;He wants double.
olasz;angol;Lui non risponde ad alcuna domanda.;He doesn't answer any questions.
olasz;angol;fra cinquanta giorni la prigione si chiude;in fifty days the prison closes
olasz;angol;Domani, non fra cinquant'anni.;Tomorrow, not in fifty years.
olasz;angol;Io sono degli anni ottanta.;I'm from the eighties.
olasz;angol;Trenta di loro sono donne.;Thirty of them are women.
olasz;angol;siamo nella stessa citá trent'anni dopo;we are in the same city thirty years later
olasz;angol;lui ha appena diciassette anni;he is just seventeen
olasz;angol;sono gi? le undici;it's already eleven o'clock
olasz;angol;Arrivo nona.;Arrival ninth.
angol;francia;the journalists work;les journalistes travaillent
francia;angol;Ma soeur est amusante.;My sister is fun.
francia;angol;Les journalistes travaillent.;The journalists work.
angol;francia;We like to read.;Nous aimons lire.
angol;francia;we have a book;nous avons un livre
francia;angol;Je voudrais un café.;I would like a coffee.
francia;angol;le fils de Louis;the son of Louis
francia;angol;le p?re d'Elsa;Elsa's father
francia;angol;O? est la gare, s'il vous plaît ?;Where is the station, please?
francia;angol;ma famille habite á Paris;my family lives in Paris
francia;angol;le billet d'avion;plane ticket
francia;angol;un homme et un chat;a man and a cat
francia;angol;Duo est vert.;Duo is green.
francia;angol;Travailles-tu ? Paris ?;Do you work in Paris?
francia;angol;j'habite en Europe;I live in Europe
francia;angol;Oui, en Espagne.;Yes, in Spain.
olasz;angol;Abbiamo ancora diciassette sandwich.;We still have seventeen sandwiches.
angol;olasz;Yes, roughly eight months ago.;S?, circa otto mesi fa.
angol;olasz;honest;"onesta
onesto"
olasz;angol;ieri mattina nevicava forte;snowed hard yesterday morning
olasz;angol;Da bambino andavo a sciare ogni anno.;As a child I used to go skiing every year.
olasz;angol;L'hotel aveva un centro benessere.;The hotel had a spa.
olasz;angol;non faceva molto freddo;it wasn't very cold
olasz;angol;tranquillo;quiet
olasz;angol;La compagnia aerea ci ha perso il bagaglio .;The airline lost our luggage.
olasz;angol;La compagnia aerea ci ha perso bagaglio .;The airline has lost luggage.
olasz;angol;"Abbiamo preso un volo per Buenos Aires con
scalo a Madrid.";"We took a flight to Buenos Aires with
stopover in Madrid."
angol;olasz;Of what do you speak?;Di cosa parli?
olasz;angol;Lo zio ti chiedeva l'ora.;Uncle asked you for the time.
angol;olasz;is it hot in here or is that just you?;fa caldo qui o sei solo tu?
olasz;angol;abbiamo tre punti;we have three points
olasz;angol;Ho trovato questo ristorante per caso;I found this restaurant by accident
olasz;angol;epoca;era
angol;olasz;what floor is it?;che piano ??
olasz;angol;Ci provo con tutte le mie forze;I try with all my strength
olasz;angol;quali sono le fasi;what are the phases
olasz;angol;secondo me il miglior pattinare;I think the best skate
angol;olasz;"how long will you stay?
how long are you staying?";"quanto rimarrai?
Per quanto tempo si ferma?"
olasz;angol;lui é troppo giovane per usare internet;he is too young to use the internet
olasz;angol;tuo fratello chiede aiuto;your brother asks for help
angol;koreai;living room;??
olasz;angol;cosa facevi questa mattina?;what were you doing this morning?
olasz;angol;il turista ha una valigia blu;the tourist has a blue suitcase
olasz;angol;mi fai un piacere;can you do me a favour
olasz;angol;mi fai preoccupare quando non mangi;you make me worry when you don't eat
olasz;angol;confondere i nomi non aiuta;confusing names does not help
olasz;angol;non confondere due cose;don't confuse two things
olasz;angol;quello che dici non ha senso;what you say doesn't make sense
olasz;angol;cosa provava lo scrittore quando scriveva questa storia;what the writer felt when he wrote this story
olasz;angol;anche qui la gente viveva come noi;here too people lived like us
olasz;angol;dicono che suo zio lavorava per loro;they say his uncle worked for them
angol;olasz;my parents would find every toy;i miei genitori avrebbero trovato ogni giocattolo
olasz;angol;mio fratello mi veniva a prendere da scuola;my brother used to pick me up from school
angol;olasz;my brother came to get me from school;mio fratello venne a prendermi da scuola
angol;olasz;they were not speaking English;non parlavano inglese
olasz;angol;le davamo sempre dei libri nuovi;we always gave her new books
olasz;angol;mio figlio non dava mai da mangiare al suo gatto;my son never fed his cat
olasz;angol;non parlavano in inglese;they didn't speak English
angol;olasz;they were not speaking in English;non stavano parlando in inglese
francia;olasz;comment tu t'appelles;come ti chiami
francia;olasz;comme tu t'appelle;come sei chiamato
angol;koreai;what is your name;??? ??? ?????
angol;koreai;"this is that man computer
this is that
man
sorry";"? ?? ??????
???
??
?????"
olasz;angol;a me invece sí;to me instead yes
angol;olasz;I don't like taking the metro either;Neanche a me piace prendere la metropolitana
olasz;angol;neanche a me piace prendere la metro;not even I like taking the metro
francia;angol;tr?s bien et toi;very well and you
francia;angol;tr?s bien et tu;very well and you
francia;angol;bonne soirée, Mary;good evening, Mary
olasz;angol;si sente attraverso i muri;feels through the walls
olasz;angol;sono in fondo alla strada;I'm down the street
olasz;angol;questo fine settimana andiamo in gita sugli sci;this weekend we go on a ski trip
olasz;angol;questo fine settimana andiamo in settimana bianca;this weekend we go on a skiing holiday
olasz;angol;il lato interiore;the inner side
olasz;angol;il lato interno;the inner side
olasz;angol;quanto costa la pizza;how much does pizza cost?
olasz;angol;i turisti francesi vanno verso il palazzo;French tourists go to the palace
olasz;angol;? la migliore istituzione del paese;it is the best institution in the country
olasz;angol;leggo il prossimo capitolo;I read the next chapter
olasz;angol;? un errore comune;It is a common mistake
angol;koreai;policeman;??
angol;koreai;teacher;??
angol;koreai;doctor;??
angol;koreai;student;??
koreai;angol;???;Bye
angol;koreai;good bye;??
koreai;angol;??? ???;What's your name
angol;koreai;what's your name?;??? ??? ??????
koreai;angol;?????!;Hi!
angol;koreai;name;??
angol;koreai;you are welcome;????
angol;koreai;thank you;?????
olasz;angol;vedi l'entrata del parco?;see the park entrance?
olasz;angol;Vieni quando vuoi!;Come whenever you want!
olasz;angol;venite a vedere voi stessi;come and see for yourself
olasz;angol;ricordati di arrivare in tempo;remember to arrive on time
olasz;angol;stai buono per un momento;stay good for a moment
olasz;angol;chiama il dottore;call the doctor
olasz;angol;non possiamo decidere cosa fare;we can't decide what to do
koreai;angol;?;that
koreai;angol;?;My
francia;angol;il mange du gâteau;he's eating cake
olasz;angol;le sorelle mangiano diversi panini;the sisters eat several sandwiches
angol;olasz;which plates are dirty;quali piatti sono sporchi
olasz;angol;siamo umani;we are human
olasz;angol;perché le ragazze sono stanche?;why are the girls tired?
olasz;angol;l'uomo ha un pochino di riso;the man has a little bit of rice
olasz;angol;l'uomo ha un pochino di rizo;the man has a little bit of rice
olasz;angol;abbiamo la stessa maglia;we have the same shirt
olasz;angol;ha fatto conoscere;made known
olasz;angol;la mia amica mi ha fatto conoscere mio marito;my friend introduced me to my husband
olasz;angol;non abbiamo ancora iniziato;we haven't started yet
olasz;angol;ti voglio bene assai;I love you so much
olasz;angol;ti voglio bene!;I love you!
olasz;angol;non ho voglia!;I do not want!
olasz;angol;che peccato!;what a pity!
olasz;angol;Sono di fretta;I'm in a hurry
olasz;angol;lei ha paura dei gatti;she's afraid of cats
olasz;angol;le feste frequenti sono costose;frequent parties are expensive
olasz;angol;conveniente;cheap
olasz;angol;mi ? familiare;it is familiar to me
angol;olasz;training;formazione
olasz;angol;allenarsi;train
olasz;angol;universitario;university
olasz;angol;ho sete;I am thirsty
olasz;angol;la festa inizia tra un'ora;the party starts in an hour
olasz;angol;l'autobus parte ogni quindici minuti;the bus leaves every fifteen minutes
angol;francia;do you want a cat;tu veux un chat
olasz;angol;teniamo la cosa tra di noi;we keep it between us
olasz;angol;rimani con noi abbiamo un letto per te;stay with us we have a bed for you
olasz;angol;diciamo che non lo sappiamo;let's say we don't know
olasz;angol;ció;THIS CAN
olasz;angol;ognuno decide per se stesso;everyone decides for himself
olasz;angol;sappiamo di chi é;we know who it is
olasz;angol;questi sono libri molto vecchi;these are very old books
olasz;angol;questi sono i miei amici;these are my friends
olasz;angol;non ne ho alcuno in tavola;I don't have any on the table
olasz;angol;l'altra non mangia;the other does not eat
olasz;angol;non so quale birra beve;I don't know which beer he drinks
olasz;angol;perché non parliamo di qualcos'altro?;why don't we talk about something else?
olasz;angol;hai fatto qualcos'altro questa settimana?;Did you do anything else this week?
olasz;francia;il coniglio;le lapin
olasz;angol;coniglio;rabbit
olasz;francia;il burro;le beurre
olasz;francia;l'uovo;l'?uf
olasz;francia;noi mangiamo manzo;nous mangeons du boeuf
olasz;francia;l'uva;raisin
francia;olasz;ça va bien;va bene
francia;olasz;de rien;di niente
olasz;angol;firma;signature
olasz;angol;é la mia terza fidanzata;she's my third girlfriend
olasz;angol;un mese intero;a whole month
olasz;angol;abbiamo bisogno di una guardia responsabile;we need a responsible guard
olasz;angol;lei non ha paura di niente;she is not afraid of anything
olasz;angol;qualcuno ? alla porta;someone is at the door
olasz;angol;gia;already
olasz;angol;no, a posto cosí;no, okay
olasz;angol;possiamo entrare senza scarpe;we can enter without shoes
olasz;angol;mi fa piacere;I am pleased to
olasz;angol;sei rimasto fuori tutta la notte senza chiamare;you stayed out all night without calling
olasz;angol;? ora di chiudere il cancello;it's time to close the gate
angol;olasz;ma'am;signora
olasz;angol;Voglio chiamare i miei amici;I want to call my friends
olasz;angol;ti lamenti;you complain
angol;olasz;you complain;ti lamenti
olasz;angol;mi alzo;I get up
olasz;angol;lo posso mettere qui?;can i put it here?
olasz;angol;non posso trovare la mia chiave;I can't find my key
olasz;angol;Non so dove prendere la scatola;I don't know where to get the box
olasz;angol;vedo una nave sulla destra;I see a ship on the right
olasz;angol;quando é la tua visita dal dottore;when is your visit to the doctor
olasz;angol;cenano alle otto;they have dinner at eight
angol;olasz;luckiness;fortuna
olasz;angol;in bocca lupo;good luck
olasz;angol;boh non lo so;I do not know
angol;olasz;dunno;non lo so
olasz;angol;lui ? l'attore principale;he is the main actor
olasz;angol;leggiamo i giornali locali;we read the local newspapers
olasz;angol;ma ? speciale per me;but it's special to me
olasz;angol;la sua camicia é aperta;his shirt is open
olasz;angol;in generale mangiamo pesce di venerd?;in general we eat fish on Friday
olasz;angol;lei ha un po 'di pane;she has some bread
olasz;angol;lui ed io siamo stanchi;he and I are tired
olasz;angol;hanno la stessa et?;they are the same age
olasz;angol;qual ? la prossima domanda;what is the next question
olasz;angol;il giorno seguente visita la citt?;the following day he visits the city
olasz;angol;ho un rapporto particolare con lui;I have a special relationship with him
olasz;angol;il matrimonio non ? legale;marriage is not legal
olasz;angol;noi siamo sempre attenti;we are always careful
angol;olasz;i don't even have a brother;non ho nemmeno un fratello
angol;olasz;today is just not my day;oggi non ? il mio giorno
olasz;angol;Cucino con circa un litro d'acqua;I cook with about a liter of water
olasz;angol;non é responsabile;he is not responsible
olasz;angol;Questa stanza é usata come una cucina;This room is used as a kitchen
olasz;angol;ha pensato a me;he thought of me
angol;olasz;did we meet already?;ci siamo gi? incontrati?
olasz;angol;noi non l'abbiamo fermato;we haven't stopped it
angol;olasz;have we met already?;ci siamo gi? incontrati?
angol;olasz;did you see Maria today?;hai visto Maria oggi?
olasz;angol;ho tentato la ricetta;I tried the recipe
olasz;angol;me lo ha dato;he gave it to me
olasz;angol;Sono arrivata alla stazione;I arrived at the station
olasz;angol;la mia segretaria dorme nel pomeriggio;my secretary sleeps in the afternoon
olasz;angol;gli artisti lavorano di mattina;artists work in the morning
olasz;angol;parla della sua carriera;talks about his career
olasz;angol;Conosco bene la citt?;I know the city well
olasz;angol;mio zio é l'autore del libro;my uncle is the author of the book
olasz;angol;Ho un lavoro per te;I have a job for you
olasz;angol;i soldati camminano con gli studenti;soldiers walk with students
olasz;angol;non sono i miei capi;they are not my bosses
olasz;angol;oggi vediamo tutto il castello;today we see the whole castle
olasz;angol;perché il pomodoro ? a terra?;why is the tomato on the ground?
olasz;angol;dopo cena di solito dorme;after dinner he usually sleeps
olasz;angol;perché ridete tutti di me?;why are you all laughing at me?
olasz;angol;perché quegli uomini ti guardano?;why are those men looking at you?
olasz;angol;ci sono troppe persone;There are too many people
olasz;angol;qualsiasi posto andr? bene;any place will be fine
olasz;angol;certe sere che mangiamo insieme;some evenings we eat together
olasz;angol;ho parecchio olio;I have a lot of oil
olasz;angol;il cameriere lavora in un altro bar;the waiter works in another bar
olasz;angol;quelli nuovi sono perfetti;the new ones are perfect
olasz;angol;tutta la famiglia lo mangia;the whole family eats it
olasz;angol;Ho solo sessant'anni.;I'm only sixty years old.
olasz;angol;perché muore tanta gente;because so many people die
olasz;angol;aspettiamo da circa sessant'anni;we've been waiting for about sixty years
olasz;angol;Aspetto un secondo;I wait a second
angol;olasz;the fifth bridge goes to the museum;il quinto ponte va al museo
olasz;angol;non vuoi una seconda ciotola di riso?;Don't you want a second bowl of rice?
olasz;angol;sono abbastanza sicuro;I'm pretty sure
olasz;angol;Fa molto freddo qui.;It's very cold here.
olasz;angol;c'é molto freddo oggi;it's very cold today
olasz;angol;forse ha molte ragazze;maybe he has a lot of girls
olasz;angol;a dodici anni un cane ? vecchio;at twelve, a dog is old
olasz;angol;cinquanta o quaranta?;fifty or forty?
olasz;angol;vuole il doppio;he wants double
olasz;angol;abbiamo mele e forse succo di mela;we have apples and maybe apple juice
olasz;angol;chiaramente;clearly
olasz;angol;mi offre il suo cappotto;he offers me his coat
olasz;angol;desidero una figlia;I want a daughter
angol;olasz;I feel it;lo sento
olasz;angol;Il ragazzo prende il cane con lui;The boy takes the dog with him
olasz;angol;sento;I hear
olasz;angol;Segno il giorno sul calendario;Sign the day on the calendar
olasz;angol;mi serve di un po 'di zucchero;I need some sugar
olasz;angol;ho bisogno di un po 'di zucchero;I need some sugar
angol;olasz;i need a bit of sugar;ho bisogno di un po 'di zucchero
olasz;angol;beviamo la birra alla fiera;we drink beer at the fair
olasz;angol;beviamo birra in fiera;we drink beer at the fair
olasz;angol;sta fra te e me;stands between you and me
olasz;angol;Arrivo subito;I'll arrive right away
olasz;angol;vai ovunque vuoi;go wherever you want
olasz;angol;tua sorella ? bella come sempre;your sister is beautiful as always
olasz;angol;ovunque;everywhere
olasz;angol;folla;crowd
angol;olasz;newlyweds;sposi
olasz;angol;sposi;married
olasz;angol;non siamo un popolo;we are not a people
olasz;angol;il pettine;the comb
angol;olasz;the comb;il pettine
olasz;angol;la spazzola;the brush
olasz;angol;non vedo lo schermo;I don't see the screen
olasz;angol;non abbiamo la tastiera;we don't have the keyboard
olasz;angol;loro vendono violini;they sell violins
olasz;angol;il foglio di carta;the papersheet
olasz;angol;la benzina ? per la macchina;gasoline is for the car
olasz;angol;mio fratello va sulla collina;my brother goes up the hill
olasz;angol;mio fratello va verso la collina;my brother goes to the hill
olasz;angol;oggi andiamo verso il centro;today we go towards the center
olasz;angol;la Fattoria;the farm
angol;olasz;the farm;la Fattoria
olasz;angol;la famiglia lavora nei campi;the family works in the fields
olasz;angol;il nuovo supermercato ? qui;the new supermarket is here
angol;olasz;elsewhere;altrove
olasz;angol;altrove;somewhere else
olasz;angol;entusiasta;enthusiast
olasz;angol;partecipare;take part
olasz;angol;sagace;sagacious
olasz;magyar;sagace;okos
olasz;angol;primariamente;primarily
olasz;angol;attrarre;to attract
olasz;angol;la schiena;the back
olasz;angol;felice di poter essere d'aiuto;happy to be able to help
olasz;angol;abbi cura di te;take care of yourself
angol;francia;half past;une heure et demie
olasz;francia;spalla;épaule
olasz;francia;aspetto;apparence
olasz;francia;aspeto;Aspetos
angol;magyar;into a small flat;egy kis lakásba
angol;francia;into a small fat;dans une petite graisse
francia;angol;billet;ticket
francia;angol;voie;way
angol;francia;refund;rembourser
angol;francia;automobile;voiture
angol;francia;by foot;? pied
francia;angol;ne marche plus;does not work anymore
angol;francia;luggage;bagage
angol;francia;to leave;partir
angol;francia;to borrow;emprunter
angol;francia;I have dinner;je dîne
angol;francia;we eat the meat;nous mangeons la viande
angol;francia;no, I'm not fine;non, je ne vais pas bien
francia;angol;bonjour comment ça-va;Hello how are you
francia;angol;Non, je ne suis désolé;No, I'm sorry
francia;angol;s'il te plait, bois de l'eau;please, drink water
francia;angol;s'il vous plaît tu bois l'eau;please you drink the water
francia;angol;oui Je suis l'homme;yes I am the man
